sourceFilename,examRank,examTier,questionNumber,page,classificationStatus,primaryTopicId,primarySubtopicId,confidence,matchedTerms,outOfScopeMatches,crossWaveDuplicate,style,stemExcerpt,questionHash
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,37,10,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Antônio, agente público, foi acusado, por seu superior hierárquico, de ter causado dano ao Erário, o que foi reduzido a termo em representação na qual lhe atribuiu ato de improbidade tipificado na Lei nº 8.429/1992. À luz da sistemática legal, é correto afirmar que a tipologia da Lei nº 8.429/1992, na qual pode ser enq",010c9acfbf4141f6fcc29438feb8ccabfc6b33f80415a81087dbf27df964d6bd
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,38,10,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Pedro, servidor público federal ocupante de cargo de provimento efetivo, respondia a processo administrativo disciplinar sob a imputação de ter desviado recursos públicos. Para sua surpresa, pouco tempo depois, antes da conclusão do processo administrativo, tornou-se réu em um processo criminal, sendo acusado com base ",0e171b670958328a0ad20c429225c620e6b5e2fc1a14f580b3656fd12f56441e
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,39,10,UNCLASSIFIED,,,0.0,,,False,CONCEPT_COMPARISON,"Ana, servidora pública federal, solicitou o seu afastamento para participar de programa de pós-graduação stricto sensu no País. À luz da disciplina estabelecida no regime jurídico dos servidores públicos civis da União, a pretensão de Ana, preenchidos outros requisitos eventualmente exigidos, (A) pode ser acolhida, mas",9203a80e2742d19e7c2e05bfe1de6bc91f6a03c09f808d4ccb659f8f900b3c95
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,40,10,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Inês, servidora pública federal investida em cargo de direção, foi afastada de suas funções, vindo a ser substituída por Bruna, conforme dispunha o regimento interno da estrutura orgânica em que atuava. Considerando a sistemática estabelecida no regime jurídico dos servidores públicos civis da União, Bruna (A) fará jus",c9f35604f9885edfeb0759c75b48e1dffd03aed3b0b3c563e44d1ab1159bdc62
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,41,10,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,,False,DIRECT_KNOWLEDGE,"No contexto do HTML e CSS, analise o código a seguir numa página Web. p.centro { text-align: center; color: blue; } Sobre esse trecho, é correto afirmar que a cor e o alinhamento serão aplicados (A) à classe denominada “p.centro”. (B) à classe denominada “p”. (C) aos elementos com a tag <p> que tenham a classe “centro”",d9dc497061f7e447b6593c9581dbd88e8dcb442d0a95f7a41dc50a44d852f10f
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,42,11,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.64,DOM,,False,DIRECT_KNOWLEDGE,"Considere o trecho abaixo. <h1 id=""teste""></h1> <script> ----- const x = JSON.parse(xpto); document.getElementById(""teste"").innerHTML = x.alunos[1].nome + "" "" + x.alunos[1].sobreNome; </script> Para que o nome Maria Bueno seja exibido no elemento da primeira linha (tag h1), o trecho tracejado deve ser substituído por: ",7abc1a98c048688a131f49a9b2acfb6b8fa6ceef0f9b15619685dca0c3ecc77b
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,43,11,UNCLASSIFIED,,,0.49,,,False,DIRECT_KNOWLEDGE,"Observe a declaração abaixo no contexto de páginas Web. <div class=""jumbotron""> <h1>Teste</h1> <p>Frase inicial...</p> </div> Assinale o framework usualmente associado à classe utilizada. (A) Angular Material. (B) Bootstrap. (C) CSS. (D) JSON. (E) SpringBoot.",662ba2f5233e7cb0334f30efedbc41c4daf42e8cdbde0130388afaef31c61038
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,44,11,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.98,Framework frontend,,False,DIRECT_KNOWLEDGE,"No contexto do Angular, considere o script a seguir. <body> <p style=""font-size:40px"" ng-app=""xpto"" ng-controller=""temp""> ATENÇÃO: {{ param1 + "" "" + param2 }} </p> <script> var app = angular.module(""xpto"", []); app.controller(""temp"", function($scope) { $scope.param1 = ""Temperatura""; $scope.param2 = ""30""; }); </script> ",51c7aa2b751cdf5c4756e6aa839068be81ffa45cc82bb47c63914fe16b35cdb2
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,45,11,UNCLASSIFIED,,,0.49,,,False,DIRECT_KNOWLEDGE,"Analise o código Node.JS, exibido a seguir, que estabelece um servidor HTTP que recebe e responde mensagens. var http = require('http'); http.createServer(function (req, res) { res.write('Ok'); res.end(); }).listen(8080); Assinale a afirmativa correta a respeito dessa operação. (A) A função definida é executada somente",07565be2c07b173e18466a8606a86ceb4bc996459e129c66f31b3eb0869e1553
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,46,11,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.8,Java/JakartaEE,,False,DIRECT_KNOWLEDGE,Considere o código Java a seguir. public class Main { public static void main(String[] args) { int k = 0; while (k < 9) { k++; if (k == 4) { break; } else if (k % 2 == 0) { continue; } System.out.println(k); } } } Assinale a lista de números exibidos na execução desse código. (A) 1 3 (B) 1 2 3 (C) 1 2 3 4 (D) 1 3 5 7 (,85fa32d7a5c7d596f285a06a7764cfe118e10b37338ce230b7c2d54dc7069689
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,47,11,UNCLASSIFIED,,,0.49,,,False,DIRECT_KNOWLEDGE,"Analise o trecho de código JavaScript a seguir. const xxxxx = ... let texto = """"; for (const x of xxxxx) { texto += x; } Assinale a definição de xxxxx que não funciona para o código acima. (A) const xxxxx = ""abcdefghijklmnopqrstuvwxyz""; (B) const xxxxx = [undefined, null]; (C) const xxxxx = {10,12,14}; (D) const xxxxx ",c5a6cd4b3bd62b915aef13c314d0c295f52b43733c4cf4529b64c6f16a5d550c
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,48,12,UNCLASSIFIED,,,0.49,,,False,DIRECT_KNOWLEDGE,"Observe os dois comandos de atribuição do JavaScript. let X = -100; X <<= 5; Assinale o valor de X após a execução desses comandos. (A) 0 (B) 3 (C) -100 (D) -200 (E) -3200 ATENÇÂO: Nas próximas três questões, considere o esquema relacional de um banco de dados numa instalação SQL Server na qual os nulos são tratados co",cd76da0db42fc020ddd7c8dac30e550e384860cd56c805b21adb20153e2ea8c8
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,49,12,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,Assinale a afirmativa correta a respeito do esquema relacional apresentado. (A) a tabela X admite linhas duplicadas. (B) a tabela X não pode ter mais linhas que a tabela Y. (C) a tabela Y admite linhas duplicadas. (D) a tabela Y não pode ter mais linhas que a tabela X. (E) as tabelas X e Y não podem ter o mesmo número ,7095ef8e3b934b32c71620bd4132b1104ccbd3ebd54bb73c76be191decede6c5
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,50,12,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,,False,DIRECT_KNOWLEDGE,"Com relação às tabelas X e Y definidas anteriormente, assinale o comando SQL que, sempre que executado, retornaria um resultado vazio. (A) select * FROM X WHERE not exists (select * FROM Y where X.A=Y.A) (B) select * FROM X WHERE not exists (select * FROM Y where X.A<>Y.A) (C) select * FROM X WHERE X.B IS NULL (D) sele",0de83e8f14b2beb4fa3ef865cdfd48c4c9f8292b9f9879feb608ba11a7faa5ba
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,51,12,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-dml,0.69,DML,,False,DIRECT_KNOWLEDGE,"Analise os três seguintes scripts de comandos SQL no contexto das tabelas X e Y definidas anteriormente. I. delete from X where A = 20; II. delete from Y where A = 20; delete from X where A = 20; III. delete from X where A = 20; delete from Y where A = 20; Assinale o(s) script(s) que removeria(m), sem erros, as linhas ",57198b1eb841790cfb496188ec7b3bc6db555349ba53eb81fd222a6fc7f38609
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,52,12,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Num ambiente Oracle, considere os seguintes comandos: create sequence xpto; select xpto.nextval from dual d1, dual d2, dual d3; select xpto.currval from dual; Assinale o valor exibido pelo último comando. (A) 0 (B) 1 (C) 2 (D) 3 (E) NULL",0da665f6440a9d47defea59f8b644ae210d57963aced671ea270cfd8152a2414
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,53,12,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"No contexto do PostgreSQL, analise o comando a seguir. CREATE TABLE TESTE ( C0 SERIAL PRIMARY KEY, C1 TEXT NOT NULL, C2 CHAR(50), C3 REAL ); Assinale a forma de preenchimento automático da coluna C0. (A) Código hash do conteúdo corrente de cada linha da tabela. (B) Código randômico de 64 bytes. (C) Número inteiro autoi",b982732630471825b229f2ee20ff41630045c46b1a7c982659a50af5583bded5
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,54,12,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-bi,dp26-p3-esp-bi-dw-etl-olap,0.78,ETL/OLAP,,False,DIRECT_KNOWLEDGE,"No contexto de análise de dados e cubos OLAP, assinale os quatro tipos de análises que são comuns nesse ambiente. (A) Drill-down / ETL / Pivot / Roll up. (B) Drill-down / ETL / Pivot / Slice. (C) Drill-down / ETL / Roll up / Slice. (D) Drill-down / Pivot / Roll up / Slice. (E) ETL / Pivot / Roll up / Slice. TRT 16ª REG",0717a2c23cbd5b188af4d9366a5cbafbd3bee9c751855c0e76a381889e061a4b
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,55,13,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,,False,DIRECT_KNOWLEDGE,"No contexto de expressões SQL em bancos de dados, assinale a construção correta para a cláusula case. select nome, case genero when 'M' then 'Masculino' else 'Feminino' end as genero_por_extenso from pessoa (A) select nome, case genero equal to 'M' then 'Masculino' otherwise 'Feminino' end as genero_por_extenso from pe",4a556719956a99e579d378948c4128a64575985b52b224766a29ec2496bbe3da
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,58,13,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"O ElasticSearch é o motor de buscas e análises por trás da Elastic Stack. Ele é capaz de proceder a análises de textos em dois momentos distintos (tempo de indexação e tempo de busca). Os componentes analisadores de texto são denominados (A) Filtros Padrão, Filtros de Características e Filtros Personalizados. (B) Token",de26f81dcf1bdd46006b810693749751743931a19cac61470e0b880b071b8355
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,59,13,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-devops-git,0.82,DevOps,,False,ASSERTION_SET,"O Swagger é uma plataforma que possui diversas ferramentas, entre as quais o SwaggerHub. Em relação ao SwaggerHub, analise os itens a seguir: I. Permite que os desenvolvedores definam suas APIs no formato OpenAPI ou AsyncAPI. II. É uma plataforma colaborativa capaz de hospedar todas as definições de APIs em um único lo",932fa878759267a403c027ef56891bcba641cbe2d08af74924ff7f7d59ea06bf
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,60,14,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-estruturados,0.89,Estrutura dos dados,,False,SCENARIO,"A ferramenta de desenvolvimento e depuração, utilizada no Kibana 7.0, que permite que um analista faça parser de dados não estruturados presentes em diferentes tipos de arquivos de logs de servidores web ou de banco de dados se denomina (A) logprofiler. (B) logstach. (C) timelion. (D) beats. (E) grok.",02425cc3721b2eec3b19618626f36e56e0fbbd6aed91efd1b8e34835f4f3f24c
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,61,14,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-testes,0.97,JUnit; Tipos de teste,,False,DIRECT_KNOWLEDGE,"JUnit é um framework que facilita o desenvolvimento e execução de testes unitários em códigos Java. Ao contrário das versões anteriores, o JUnit 5 é composto por muitos módulos oriundos de três subprojetos diferentes conhecidos como (A) IntelliJ IDEA, Spring Boot e Ant. (B) Plataforma JUnit, Maven e Eclipse. (C) Gradle",f93b19fab46b204cf25e661a42d36ee69a87b4e965cbf6908282e965375eb13f
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,62,14,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,,False,ASSERTION_SET,"Com relação aos tipos de backup suportados pelo SQL Server 2016, analise as afirmativas a seguir. I. Um backup incremental de transações inclui todos os registros de log dos quais não foi feito backup de dados anteriores. II. Um backup de logs registra apenas as extensões de dados que foram alteradas nos grupos de arqu",3b3de842bfe7586651fd81a41d8e052a1b3f31fed62287c17b76c56f968689ee
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,63,14,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"O RPM Package Manager é um sistema executado em várias distribuições Linux e UNIX. O conjunto completo de modos básicos de operação do RPM é (A) consulta, atualização e instalação de pacotes. (B) instalação, atualização, criação e depuração de pacotes. (C) valoração, reinstalação, consulta e desinstalação de pacotes. (",5bb918bf25ce32938bea49930504d7fc2d5c473f1a195da0bad897bd832aa622
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,64,14,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Analise o script abaixo. #!/bin/bash NR=-31; until [ ${NR} -gt 273 ]; do echo ""NR=${NR}""; NR=$[ ${NR} +49 ]; echo "" FIM=${NR}""; echo "" Conta=$((count++))""; done Assinale a opção que indica quantas linhas serão impressas na tela de um terminal Linux e quais os valores de ${NR} e de count ao término da execução do script",563bd98589364100042b845dfd1c45502d8219a688639f02ed4d0adea1e7a6d0
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,65,14,UNCLASSIFIED,,,0.0,,Redes/infraestrutura,False,DIRECT_KNOWLEDGE,O tamanho em bits dos campos de endereços de origem ou de destino de um frame ethernet é (A) 32. (B) 48. (C) 64. (D) 128. (E) 1500.,6753b64c6c2218b2ad2442068cff588d1e7fc8f1ca6cbd47f9932c16e00858be
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,66,14,AUTO_EXCLUDED_OUT_OF_SCOPE,,,0.95,,Sintaxe de linguagem Python não listada,False,ASSERTION_SET,"A ferramenta Zabbix 6 é amplamente usada para monitoramento de redes; sua instalação e configuração requer pacotes de terceiros. Com relação aos seus requisitos de instalação, analise os itens a seguir. I. O Zabbix é construído em torno de servidores web, servidores de banco de dados e da linguagem de script Python. II",2c3e1d66f837cce03b8d355e9030987485f8739373179a04affe85d441777b5c
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,67,15,UNCLASSIFIED,,,0.0,,,False,ASSERTION_SET,"O RAID é um subsistema de armazenamento de dados composto por várias unidades de discos individuais de baixo custo. Com relação ao RAID 6, analise os itens a seguir. I. Provê elevada tolerância a falhas e pode sustentar várias falhas simultâneas em suas unidades, efetua dois cálculos independentes de paridades que são ",3dc6e23274b1211759eac224c0fa217cc0ab992e7cca3c0b8266b851e8f2cc30
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,68,15,UNCLASSIFIED,,,0.0,,Hardware/suporte,False,DIRECT_KNOWLEDGE,O cmdlet do Powershell no Windows 10 capaz de exibir o modelo e o fabricante de uma máquina é o (A) Get-CimInstance - ClassName Win32_QuickFixEngineering - Property HotFixID. (B) Get-CimInstance - ClassName Win32_LogonSession. (C) Get-CimInstance - ClassName Win32_ComputerSystem. (D) Get-CimInstance - ClassName Win32_O,dc57216d3171763f884d5f4db814cae64b027b679229888336ab5c50df9b7830
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,69,15,UNCLASSIFIED,,,0.0,,,False,ASSERTION_SET,"Os firewalls podem ser um meio eficaz de proteger sistemas e redes contra ameaças de segurança. Com relação às suas limitações, analise os itens a seguir. I. Não são capazes de proteger contra os ataques que contornam o firewall. II. Não protegem contra ameaças internas, como funcionários insatisfeitos ou que cooperam ",8a9aa2c73868de87ee4e32a9419cd7011d5269b2602f6b9e92e1ba67b75129dd
analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,29,C - complementar,70,15,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-ia-dados-bigdata,0.82,IA/ML,,False,DIRECT_KNOWLEDGE,"O Keras é uma API de aprendizado profundo escrita em Python e executada sobre a plataforma de aprendizado de máquina TensorFlow. As principais estruturas de dados do Keras são (A) tensor e pipes. (B) layers e model. (C) neuron e arrays. (D) sets, model e frames. (E) sequential, layers e optimizers.",9023a76629a55d7373fdc8f7420c59c09efe9cf9de5653c7895cebe0bfa75076
